ID,Date,Hour,Temperature,Humidity,Wind_speed,Visibility,Dew.point.temperature,Solar_Radiation,Rainfall,Snowfall
1914,2018-02-18,17,4.2,17,2.5,1990,-18.7,0.66,0,0
1915,2018-02-18,18,2.8,25,3,2000,-15.3,0.22,0,0
1916,2018-02-18,19,1.5,30,2.6,2000,-14.2,0,0,0
1917,2018-02-18,20,0.6,33,1.9,2000,-13.8,0,0,0
1918,2018-02-18,21,0.2,32,1.1,1951,-14.5,0,0,0
1919,2018-02-18,22,-0.3,34,1.6,1981,-14.2,0,0,0
1920,2018-02-18,23,-0.7,37,0.9,1814,-13.6,0,0,0
1921,2018-02-19,0,-1.1,39,1.7,1832,-13.3,0,0,0
1922,2018-02-19,1,-1.4,42,1.1,1805,-12.6,0,0,0
1923,2018-02-19,2,-1.4,41,1.1,1582,-12.9,0,0,0
1924,2018-02-19,3,-1.4,41,1.6,1870,-12.9,0,0,0
1925,2018-02-19,4,-1.9,44,0.7,1907,-12.5,0,0,0
1926,2018-02-19,5,-1.8,44,NA,1862,-12.4,0,0,0
1927,2018-02-19,6,-1.4,46,0.3,1651,-11.5,0,0,0
1928,2018-02-19,7,-0.9,45,0.9,1820,-11.3,0,0,0
1929,2018-02-19,8,-1.2,51,0.8,1800,-10,0.05,0,0
1930,2018-02-19,9,-0.6,43,0.5,1596,-11.6,0.52,0,0
1931,2018-02-19,10,2.6,45,1.2,1230,-8.1,1.17,0,0
1932,2018-02-19,11,4.3,44,2.3,1091,-6.9,1.77,0,0
1933,2018-02-19,12,4.7,43,2.1,1131,-6.8,1.38,0,0
1934,2018-02-19,13,5.1,41,1.8,1097,-7,1.03,0,0
1935,2018-02-19,14,5.6,38,1.6,1087,-7.6,1.1,0,0
1936,2018-02-19,15,6.3,35,2.6,991,-8,1.2,0,0
1937,2018-02-19,16,6.3,35,2.9,1117,-8,1.1,0,0
1938,2018-02-19,17,5.7,36,3,1073,-8.2,0.57,0,0
1939,2018-02-19,18,4.7,43,2.4,938,-6.8,0.19,0,0
1940,2018-02-19,19,3.6,55,1.6,728,-4.6,0,0,0
1941,2018-02-19,20,2.4,60,1.9,661,-4.5,0,0,0
1942,2018-02-19,21,NA,63,1.2,604,-4.5,0,0,0
1943,2018-02-19,22,1,69,0.7,525,-4,0,0,0
1944,2018-02-19,23,0.5,73,1.5,465,-3.7,0,0,0
1945,2018-02-20,0,0,75,2.3,394,-3.9,0,0,0
1946,2018-02-20,1,-0.5,76,1.6,402,-4.2,0,0,0
1947,2018-02-20,2,-0.8,76,0.8,421,-4.5,0,0,0
1948,2018-02-20,3,NA,80,0.7,392,-4.3,0,0,0
1949,2018-02-20,4,-1.6,83,0.6,368,-4.1,0,0,0
1950,2018-02-20,5,-1.8,82,1.3,375,-4.4,0,0,0
1951,2018-02-20,6,-2.1,82,1.8,381,-4.7,0,0,0
1952,2018-02-20,7,-2.2,76,1.9,527,-5.8,0,0,0
1953,2018-02-20,8,-2.1,71,1.7,610,-6.6,0.06,0,0
1954,2018-02-20,9,-1.4,56,1.4,709,-9,0.54,0,0
1955,2018-02-20,10,1.1,38,3.1,1184,-11.6,1.13,0,0
1956,2018-02-20,11,2.8,35,3.9,1265,-11.1,1.71,0,0
1957,2018-02-20,12,4,23,3.5,1785,-15.3,2.03,0,0
1958,2018-02-20,13,4.2,22,3.9,1812,-15.6,2.21,0,0
1959,2018-02-20,14,5,20,3.7,1866,-16.1,2.12,0,0
1960,2018-02-20,15,5.4,18,3.7,1940,-17,1.82,0,0
1961,2018-02-20,16,5.1,17,3.4,2000,-18,1.2,0,0
1962,2018-02-20,17,3.9,19,3.6,2000,-17.6,0.58,0,0
1963,2018-02-20,18,3.2,20,2.9,2000,-17.6,0.16,0,0
1964,2018-02-20,19,2.5,21,2.2,2000,-17.6,0,0,0
1965,2018-02-20,20,1.8,19,3.1,2000,-19.4,0,0,0
1966,2018-02-20,21,NA,21,1.6,2000,-18.8,0,0,0
1967,2018-02-20,22,0.5,22,2.9,2000,-18.8,0,0,NA
1968,2018-02-20,23,-0.5,26,3.3,2000,-17.7,0,0,0
1969,2018-02-21,0,-1.4,28,3.4,1990,-17.6,0,0,0
1970,2018-02-21,1,-2.2,31,1.1,1970,-17,0,0,0
1971,2018-02-21,2,-2.9,31,1.6,1931,-17.7,0,0,0
1972,2018-02-21,3,-3.4,32,0.9,1977,-17.7,0,0,0
1973,2018-02-21,4,-3.8,32,1.1,2000,-18.1,0,0,0
1974,2018-02-21,5,-4,35,1.8,2000,-17.2,0,0,0
1975,2018-02-21,6,-4,34,3.4,2000,-17.5,0,0,0
1976,2018-02-21,7,-4.1,35,3.5,1980,-17.3,0,0,0
1977,2018-02-21,8,-4.3,36,1.9,1955,-17.1,0.06,0,0
1978,2018-02-21,9,-3.8,28,1.7,1904,-19.6,0.63,0,0
1979,2018-02-21,10,-1.8,25,2.6,1913,-19.2,1.17,0,0
1980,2018-02-21,11,0.2,22,2.2,1907,-19,1.57,0,0
1981,2018-02-21,12,2.2,17,2,1824,-20.4,1.99,0,0
1982,2018-02-21,13,2.9,14,3.3,2000,-22,2.14,0,0
1983,2018-02-21,14,3.3,14,2.9,1985,-21.7,2.49,0,0
1984,2018-02-21,15,4.2,15,2.7,1995,-20.2,2.21,0,0
1985,2018-02-21,16,3.7,14,3.9,2000,-21.4,1.71,0,0
1986,2018-02-21,17,3.1,14,3.7,2000,-21.9,1,0,0
1987,2018-02-21,18,1.8,16,3.4,2000,-21.4,0.31,0,0
1988,2018-02-21,19,-0.1,39,2.8,2000,-12.4,0,0,0
1989,2018-02-21,20,-1.1,43,1.5,2000,-12.1,0,0,0
1990,2018-02-21,21,-1.6,52,2.2,2000,-10.1,0,0,0
1991,2018-02-21,22,-2.2,55,1.4,2000,-10,0,0,0
1992,2018-02-21,23,-2.7,58,1.1,2000,-9.8,0,0,0
1993,2018-02-22,0,-2.7,58,1.7,2000,-9.8,0,0,0
1994,2018-02-22,1,-2.2,58,1,2000,-9.3,0,0,0
1995,2018-02-22,2,-2.9,57,0,1985,-10.2,0,0,0
1996,2018-02-22,3,-2.8,57,0.5,1995,-10.1,0,0,0
1997,2018-02-22,4,-2.4,58,0.3,2000,-9.5,0,0,0
1998,2018-02-22,5,-2.4,59,1.1,1984,-9.3,0,0,0
1999,2018-02-22,6,-3,62,0.8,1996,-9.2,0,0,0
2000,2018-02-22,7,-3.7,64,0.7,1891,-9.5,0,0,0
2001,2018-02-22,8,-3.6,63,0.9,1473,-9.6,0.07,0,0
2002,2018-02-22,9,-1.9,51,0.9,1654,-10.7,0.58,0,0
2003,2018-02-22,10,0.9,44,1.1,1826,-10,1.16,0,0
2004,2018-02-22,11,2.7,44,0.9,1761,-8.3,1.45,0,0
2005,2018-02-22,12,4.8,47,2.6,1373,-5.5,1.72,0,0
2006,2018-02-22,13,4.5,51,3.8,1108,-4.7,1.08,0,0
2007,2018-02-22,14,4.8,50,4.3,1168,-4.7,1.01,0,0
2008,2018-02-22,15,5,49,4.4,1138,-4.8,0.96,0,0
2009,2018-02-22,16,5,50,4.3,1121,-4.5,0.74,0,0
2010,2018-02-22,17,4.6,52,3.9,1059,-4.4,0.5,0,0
2011,2018-02-22,18,3.9,56,4,1004,-4,0.18,0,0
2012,2018-02-22,19,3.5,60,2.7,936,-3.5,0,0,0
2013,2018-02-22,20,3,62,2.4,975,-3.5,0,0,0
2014,2018-02-22,21,2.9,64,2.5,1154,-3.2,0,0,0
2015,2018-02-22,22,2.9,65,2.3,1150,-3,0,0,0
2016,2018-02-22,23,2.9,63,NA,NA,-3.4,0,0,0
2017,2018-02-23,0,1.7,86,2.7,54,-0.3,0,0.4,0.4
2018,2018-02-23,1,0.6,96,2.1,118,0,0,0,4
2019,2018-02-23,2,0.7,97,1.4,197,0.2,0,0,NA
2020,2018-02-23,3,0.9,97,1.2,243,0.4,NA,3.7,4.1
2021,2018-02-23,4,1.1,96,2.5,241,NA,0,0,3.9
2022,2018-02-23,5,1,91,0.7,257,-0.3,0,0,3.8
2023,2018-02-23,6,0.4,95,0.3,197,-0.3,0,0,3.8
2024,2018-02-23,7,-0.1,97,0.5,179,-0.5,0,0,3.8
2025,2018-02-23,8,-0.2,97,0.4,197,-0.6,0.05,0,3.7
2026,2018-02-23,9,0.5,94,0.6,199,-0.3,0.37,0,3.7
2027,2018-02-23,10,2.2,83,0.8,221,-0.3,0.92,0,3.7
2028,2018-02-23,11,3.8,72,0.9,236,-0.7,1.1,0,3.4
2029,2018-02-23,12,5.3,70,0.9,226,0.2,1.73,0,1.7
2030,2018-02-23,13,6.7,64,2,241,0.3,1.94,0,0.6
2031,2018-02-23,14,7.8,57,2.1,277,-0.2,1.39,0,0
2032,2018-02-23,15,8.2,62,0.6,291,1.3,1.22,0,0
2033,2018-02-23,16,8.3,NA,2.7,354,0.9,0.36,0,0
2034,2018-02-23,17,7.9,68,4.2,352,2.3,0.27,0,0
2035,2018-02-23,18,7.5,70,5,374,2.3,0.08,0,0
2036,2018-02-23,19,6.9,73,3.7,369,2.3,0,0,0
2037,2018-02-23,20,6.4,77,2.8,316,2.6,0,0,0
2038,2018-02-23,21,6,79,2.7,306,2.6,0,0,0
2039,2018-02-23,22,5.7,81,2.5,292,2.6,0,0,0
2040,2018-02-23,23,5.5,80,2.7,258,2.3,0,0,0
2041,2018-02-24,0,4.6,82,3,240,1.7,0,0,0
2042,2018-02-24,1,4,83,1.7,235,1.3,0,0,0
2043,2018-02-24,2,3.7,82,1.6,229,0.9,0,0,0
2044,2018-02-24,3,3.5,82,2.9,217,0.7,0,0,0
2045,2018-02-24,4,2.7,82,2.8,222,0,0,0,0
2046,2018-02-24,5,1.8,84,2.7,214,-0.6,0,0,0
2047,2018-02-24,6,1.2,83,2.5,245,-1.3,0,0,0
2048,2018-02-24,7,0.6,86,1.6,211,-1.4,0,0,0
2049,2018-02-24,8,0,77,2.8,289,-3.5,0.06,0,0
2050,2018-02-24,9,0.6,64,3.8,430,-5.4,0.65,0,0
2051,2018-02-24,10,0.8,60,2.9,497,-6,0.71,0,0
2052,2018-02-24,11,2.2,50,2.4,608,-7.1,1.1,0,0
2053,2018-02-24,12,4,37,1.4,763,-9.4,1.75,0,0
2054,2018-02-24,13,5.3,29,2.1,1007,-11.3,2.08,0,0
2055,2018-02-24,14,6.9,19,1.9,1843,-15.1,2.36,0,0
2056,2018-02-24,15,6.7,24,2.7,1536,-12.4,1.95,0,0
2057,2018-02-24,16,5.9,21,3,1864,-14.8,1.34,0,0
2058,2018-02-24,17,4.9,28,3.1,1477,-12.1,0.77,0,0
2059,2018-02-24,18,3.5,30,2.9,1726,-12.4,0.31,0,0
2060,2018-02-24,19,2.1,27,2.8,1883,-15,0.01,0,0
2061,2018-02-24,20,1.1,32,1.4,1785,-13.8,0,0,0
2062,2018-02-24,21,0.7,31,1.3,1923,-14.5,0,0,0
2063,2018-02-24,22,0.1,32,0.9,1937,-14.6,0,0,0
2064,2018-02-24,23,-0.6,39,1.3,1731,-12.8,0,0,0
2065,2018-02-25,0,-1.1,44,1.2,1741,-11.8,0,0,0
2066,2018-02-25,1,-1.4,43,0.6,1791,-12.3,0,0,0
2067,2018-02-25,2,-1.5,46,1.1,1744,-11.6,0,0,0
2068,2018-02-25,3,-1.3,42,0.8,1648,-12.5,0,0,0
2069,2018-02-25,4,-1.1,43,0.7,1558,-12.1,0,NA,0
2070,2018-02-25,5,-0.7,41,0.9,1442,-12.3,0,0,0
2071,2018-02-25,6,-0.8,44,0.6,1541,-11.5,0,0,0
2072,2018-02-25,7,-1,47,0.9,1552,-10.9,0,0,0
2073,2018-02-25,8,-1.3,54,0.6,1597,-9.4,0.06,0,0
2074,2018-02-25,9,-0.3,48,1.1,1394,-10,0.43,0,0
2075,2018-02-25,10,2.1,42,1.1,1564,-9.5,1.12,0,0
2076,2018-02-25,11,4.3,29,2.6,1293,-12.2,1.87,0,0
2077,2018-02-25,12,5.5,25,3.1,1652,-13,2.28,0,0
2078,2018-02-25,13,6.1,22,2.4,1710,-14,2.5,0,0
2079,2018-02-25,14,7,23,2.4,1645,-12.7,NA,0,0
2080,2018-02-25,15,7.5,21,2.7,1900,-13.4,2.22,0,0
2081,2018-02-25,16,7.6,18,3.2,1930,-15.2,1.73,0,0
2082,2018-02-25,17,6.9,25,2.9,1795,-11.8,1.07,0,0
2083,2018-02-25,18,5.2,30,2.8,1877,-11,0.36,0,0
2084,2018-02-25,19,3.1,40,2.6,1804,-9.2,0.01,0,0
2085,2018-02-25,20,1.3,49,2.8,1683,-8.2,0,0,0
2086,2018-02-25,21,0.2,55,2.5,1942,-7.7,0,0,0
2087,2018-02-25,22,0,54,2.5,1929,-8.2,0,0,0
2088,2018-02-25,23,-0.3,58,1,1945,-7.5,0,0,0
2089,2018-02-26,0,-0.9,60,0.7,1844,-7.7,0,0,0
2090,2018-02-26,1,-1.2,63,0.9,1846,-7.3,0,0,0
2091,2018-02-26,2,-1.7,66,0.8,1631,-7.2,0,0,0
2092,2018-02-26,3,-1.9,67,1,1575,-7.2,0,0,0
2093,2018-02-26,4,-2.3,69,1.1,1411,-7.2,0,0,0
2094,2018-02-26,5,-2.5,73,0.8,1134,-6.6,0,0,0
2095,2018-02-26,6,-2.7,72,0.5,1253,-7,0,0,0
2096,2018-02-26,7,-3.1,68,0.8,1417,-8.1,0,0,0
2097,2018-02-26,8,-2.9,63,0.7,1386,-8.9,0.11,0,0
2098,2018-02-26,9,-1.1,53,0.9,1308,-9.4,0.72,0,0
2099,2018-02-26,10,1.9,46,1.1,1233,-8.5,1.39,0,0
2100,2018-02-26,11,4.6,37,1.6,1309,-8.8,1.95,0,0
2101,2018-02-26,12,6.9,28,1.1,1301,-10.3,2.35,0,0
2102,2018-02-26,13,8.1,26,1.2,1422,-10.2,2.48,0,0
2103,2018-02-26,14,9.9,25,1.5,1401,-9.2,2.43,0,0
2104,2018-02-26,15,10.3,23,2.1,1317,-9.9,2.09,0,0
2105,2018-02-26,16,9.5,31,3.1,973,-6.8,1.54,0,0
2106,2018-02-26,17,8.7,30,3.1,1117,-7.9,0.96,0,0
2107,2018-02-26,18,7.2,26,2.3,1398,-11,NA,0,0
2108,2018-02-26,19,5.5,30,2.7,1150,-10.7,0.01,0,0
2109,2018-02-26,20,4.3,32,1.7,1101,-10.9,0,0,0
2110,2018-02-26,21,3.3,NA,1.4,1110,-10.3,0,0,0
2111,2018-02-26,22,2.7,40,1,1089,-9.5,0,0,0
2112,2018-02-26,23,2.8,39,0.7,1065,-9.8,0,0,0
2113,2018-02-27,0,2.6,40,1.8,1095,-9.6,0,0,0
2114,2018-02-27,1,2.1,44,0.9,1107,-8.9,0,0,0
2115,2018-02-27,2,1.5,44,1.2,1079,-9.4,0,0,0
2116,2018-02-27,3,1.1,44,1,1128,-9.8,0,0,0
2117,2018-02-27,4,0.9,46,0.8,1140,-9.4,0,0,0
2118,2018-02-27,5,0.6,50,0.1,1026,-8.6,0,0,0
2119,2018-02-27,6,0.6,50,0.4,985,-8.6,0,0,0
2120,2018-02-27,7,1.3,47,0.7,1084,-8.7,0,0,0
2121,2018-02-27,8,2,51,0.7,990,-7,0,0,0
2122,2018-02-27,9,2.5,51,1,866,-6.6,0.07,0,0
2123,2018-02-27,10,3.3,47,0.7,818,-6.9,0.22,0,0
2124,2018-02-27,11,4.8,41,0.8,792,-7.3,0.53,0,0
2125,2018-02-27,12,5.4,37,0.7,815,-8.1,0.43,0,0
2126,2018-02-27,13,5.8,39,0.6,931,-7.1,0.35,0,0
2127,2018-02-27,14,6.3,40,0.8,943,-6.3,0.34,0,0
2128,2018-02-27,15,6.7,48,0.8,817,-3.5,0.39,0,0
2129,2018-02-27,16,6.9,54,1.1,692,-1.7,0.32,0,0
2130,2018-02-27,17,6.8,57,1,623,-1.1,0.16,0,0
2131,2018-02-27,18,6.6,62,0.8,522,-0.1,0.05,0,0
2132,2018-02-27,19,6.1,44,1,750,-5.2,0,0,0
2133,2018-02-27,20,5.9,44,1.3,733,-5.4,0,0,0
2134,2018-02-27,21,5.7,46,0.8,727,-5,0,0,0
2135,2018-02-27,22,5.4,49,1.1,687,-4.4,0,0,0
2136,2018-02-27,23,5.3,53,1.5,582,-3.5,0,NA,0
2137,2018-02-28,0,5.1,NA,1.1,614,-3.9,0,0,0
2138,2018-02-28,1,5,53,1.4,557,-3.8,0,0,0
2139,2018-02-28,2,5.2,54,1.3,516,-3.3,0,0,0
2140,2018-02-28,3,5.3,55,1.7,488,-3,0,0,0
2141,2018-02-28,4,5.4,56,1.7,472,-2.6,0,0,0
2142,2018-02-28,5,5.2,59,1.7,437,-2.1,0,0,0
2143,2018-02-28,6,5.2,60,1.9,430,-1.9,0,0,0
2144,2018-02-28,7,5.5,59,2.8,448,-1.8,0,0,0
2145,2018-02-28,8,5.7,57,2.5,458,-2.1,0.04,0,0
2146,2018-02-28,9,6.2,55,2.4,478,-2.1,0.13,0,0
2147,2018-02-28,10,6.5,53,2,518,-2.4,0.21,0,0
2148,2018-02-28,11,7.1,50,2.2,534,-2.6,0.33,0,0
2149,2018-02-28,12,7.6,48,2.6,600,-2.7,0.39,0,0
2150,2018-02-28,13,7.6,57,2.3,554,-0.3,0.33,0,0
2151,2018-02-28,14,5.7,80,3.7,348,2.5,0.13,0,0
2152,2018-02-28,15,4.8,87,2.9,312,2.8,0.08,4.5,0
2153,2018-02-28,16,NA,89,2.5,479,2.5,0.07,0,0
2154,2018-02-28,17,3.8,90,2.7,654,2.3,0,0,0
2155,2018-02-28,18,3.6,90,2.1,845,2.1,0,9.5,0
2156,2018-02-28,19,2.5,NA,1.9,838,1.7,0,0,0
2157,2018-02-28,20,2.7,96,1.5,1479,2.1,0,0,0
2158,2018-02-28,21,2.4,95,2.5,1349,1.6,0,NA,0
2159,2018-02-28,22,NA,96,1.9,1207,1.7,0,0,0
2160,2018-02-28,23,1.8,96,1.2,745,1.2,0,0,0
2161,2018-03-01,0,2,96,1.3,1894,1.4,0,2,NA
2162,2018-03-01,1,2.1,97,0.2,859,1.6,0,0,0
2163,2018-03-01,2,2,97,1,580,1.5,0,0,0
2164,2018-03-01,3,1.6,97,2.3,469,1.1,0,0.1,0
2165,2018-03-01,4,1.6,97,1.1,636,1.1,0,0,0
2166,2018-03-01,5,2.2,97,2.9,362,1.7,0,0,0
2167,2018-03-01,6,3,96,NA,303,2.4,0,0.4,0
2168,2018-03-01,7,2.6,89,4.3,320,0.9,0,0,0
2169,2018-03-01,8,1.5,80,3.2,1246,-1.5,0.04,0,0
2170,2018-03-01,9,0.1,78,4.9,615,NA,0.09,0,0
2171,2018-03-01,10,0.1,53,5.3,1022,-8.3,1.12,0,0
2172,2018-03-01,11,0.8,52,4.6,1035,-7.9,2.2,0,0
2173,2018-03-01,12,0.5,46,4.7,1172,-9.8,2.49,0,0
2174,2018-03-01,13,1.4,37,4,1681,-11.7,2.95,0,0
2175,2018-03-01,14,1.2,36,6,1430,-12.2,2.86,0,0
2176,2018-03-01,15,1.6,35,4.5,1567,-12.2,2.54,0,0
2177,2018-03-01,16,1.4,33,4.8,1480,-13.1,1.98,0,0
2178,2018-03-01,17,NA,37,5.2,1366,-12.6,1.23,0,0
2179,2018-03-01,18,-0.8,40,4.7,1429,-12.7,0.43,0,0
2180,2018-03-01,19,-1.7,45,3.3,1375,-12.1,0.01,0,0
2181,2018-03-01,20,-2.2,49,3.5,1325,-11.4,0,0,0
2182,2018-03-01,21,-3,50,3.7,1301,-11.9,0,0,0
2183,2018-03-01,22,-3.6,52,3.7,1277,-12,0,0,0
2184,2018-03-01,23,-4,52,3.4,1272,-12.4,0,0,0
2185,2018-03-02,0,-4.3,53,2.6,1334,-12.4,0,0,0
2186,2018-03-02,1,-4.6,52,2.1,1372,-12.9,0,0,0
2187,2018-03-02,2,-5.3,52,1.2,1434,-13.6,0,0,0
2188,2018-03-02,3,-5.7,50,1.7,1559,-14.4,0,0,0
2189,2018-03-02,4,-5.8,48,1.5,1552,-15,0,0,0
2190,2018-03-02,5,-6.1,49,1,1621,-15.1,0,0,0
2191,2018-03-02,6,-6.4,50,1.5,1593,-15.1,0,0,0
2192,2018-03-02,7,-6.6,52,0.5,1555,-14.8,0,0,0
2193,2018-03-02,8,-6.2,45,0.4,1600,-16.2,0.17,0,0
2194,2018-03-02,9,-4.6,34,1.2,1583,NA,0.87,0,0
2195,2018-03-02,10,-1.8,30,2.1,1608,-17.1,1.59,0,0
2196,2018-03-02,11,0.1,30,1.8,1640,-15.4,2.19,0,0
2197,2018-03-02,12,1.8,26,2.2,1556,-15.7,2.61,0,0
2198,2018-03-02,13,2.3,22,3.1,1627,-17.2,2.83,0,0
2199,2018-03-02,14,3.4,23,2.4,1545,-15.8,2.74,0,0
2200,2018-03-02,15,4.3,22,1.3,1837,-15.6,2.48,0,0
2201,2018-03-02,16,5.2,21,2.1,1721,-15.4,1.97,0,0
2202,2018-03-02,17,4.3,21,2.5,1961,-16.1,1.13,0,0
2203,2018-03-02,18,3.5,22,0.9,1961,-16.2,0.43,0,0
2204,2018-03-02,19,2,26,2.3,1985,-15.5,0.02,0,0
2205,2018-03-02,20,1.2,35,2.5,1977,-12.6,0,0,0
2206,2018-03-02,21,1,34,1.4,1880,-13.1,0,0,0
2207,2018-03-02,22,0.5,38,0.9,1907,-12.2,0,0,0
2208,2018-03-02,23,0.3,38,0.2,1895,-12.3,0,0,0
2209,2018-03-03,0,0.5,34,0.4,1889,-13.5,0,0,0
2210,2018-03-03,1,0.6,36,0.4,1933,-12.7,0,0,0
2211,2018-03-03,2,0.9,35,0.5,1856,-12.8,0,0,0
2212,2018-03-03,3,0.8,38,0.8,1594,-11.9,0,0,0
2213,2018-03-03,4,0.6,43,0.9,1599,-10.5,0,0,0
2214,2018-03-03,5,0.8,39,1,1463,-11.6,0,0,0
2215,2018-03-03,6,0.5,42,0.9,1543,-10.9,0,0,0
2216,2018-03-03,7,0.1,43,1.4,1502,-11,0,0,0
2217,2018-03-03,8,0.4,38,1.8,1564,-12.3,0.16,0,0
2218,2018-03-03,9,2.2,30,1.5,1513,-13.6,0.81,0,0
2219,2018-03-03,10,5.1,27,1.2,1563,-12.4,1.54,0,0
2220,2018-03-03,11,8.1,21,2.1,1738,-12.9,2.15,0,0
2221,2018-03-03,12,10.7,16,1.7,1657,-14.1,2.56,0,0
2222,2018-03-03,13,12.2,14,1.6,1896,-14.5,2.75,0,0
2223,2018-03-03,14,14.4,14,1.4,1833,-12.8,2.66,0,0
2224,2018-03-03,15,16,14,2.2,1828,-11.5,2.33,0,0
2225,2018-03-03,16,15.8,15,2.6,1867,-10.8,1.7,0,0
2226,2018-03-03,17,15,22,2.5,1946,-6.5,0.96,0,0
2227,2018-03-03,18,13.9,26,1.9,1995,-5.3,0.41,0,0
2228,2018-03-03,19,12.7,32,2.3,2000,-3.6,0.01,0,0
2229,2018-03-03,20,11.1,51,3.7,1957,1.3,0,0,0
2230,2018-03-03,21,10.3,52,2.2,1843,0.8,0,0,0
2231,2018-03-03,22,10.2,49,1.7,1972,0,0,0,0
2232,2018-03-03,23,9.4,74,1.6,559,4.9,0,0,0
2233,2018-03-04,0,8.5,87,0.9,303,6.4,0,0,0
2234,2018-03-04,1,8.3,91,0.1,282,6.9,0,0,0
2235,2018-03-04,2,8.3,95,0.3,243,7.5,0,0,0
2236,2018-03-04,3,8.5,96,0.4,238,7.8,0,0.1,0
2237,2018-03-04,4,8.8,95,0.2,218,8,0,0,0
2238,2018-03-04,5,8.8,96,1.2,196,8.1,0,0,0
2239,2018-03-04,6,8.6,96,0.7,224,7.9,0,0.2,0
2240,2018-03-04,7,8.4,97,2.6,122,7.9,0,0,0
2241,2018-03-04,8,8.3,97,0.6,152,7.8,0.01,0,0
2242,2018-03-04,9,8.8,97,1.3,196,8.3,0.2,0.2,0
2243,2018-03-04,10,9.8,90,0.8,335,8.2,0.64,0,0
2244,2018-03-04,11,10.1,88,0.7,453,8.1,0.34,0,0
2245,2018-03-04,12,10.7,85,0.9,393,8.2,0.52,0,0
2246,2018-03-04,13,10.8,84,1.2,400,8.1,0.44,0,0
2247,2018-03-04,14,11.2,83,1.1,518,8.4,0.45,0,0
2248,2018-03-04,15,11.7,81,1.2,616,8.5,0.53,0,0
2249,2018-03-04,16,11.7,82,1.1,753,8.7,0.32,0,0
2250,2018-03-04,17,11.8,82,1.7,990,8.8,0.4,0,0
2251,2018-03-04,18,11.5,81,1.5,1475,8.3,0.07,0,0
2252,2018-03-04,19,11.2,81,2.3,1614,8,0,0,0
2253,2018-03-04,20,11.3,80,1.2,1978,7.9,0,0,0
2254,2018-03-04,21,10.6,89,2.1,606,8.8,0,2,0
2255,2018-03-04,22,9.6,92,2.5,721,8.3,0,0,0
2256,2018-03-04,23,8.7,91,2.9,957,7.3,0,0,0
2257,2018-03-05,0,7.6,88,2.5,1974,NA,0,9,0
2258,2018-03-05,1,7,88,2.5,2000,5.1,0,0,0
2259,2018-03-05,2,6.3,89,2.2,1456,4.6,0,0,0
2260,2018-03-05,3,5.7,92,2,458,4.4,0,1.5,0
2261,2018-03-05,4,5.1,90,2.6,1005,3.5,0,0,0
2262,2018-03-05,5,4.7,89,2.3,1242,3,0,0,0
2263,2018-03-05,6,4.2,87,2,1979,2.2,0,2,0
2264,2018-03-05,7,3.8,87,2.2,2000,1.8,0,0,0
2265,2018-03-05,8,3.6,NA,2.3,2000,1.7,0.03,0,0
2266,2018-03-05,9,3.7,85,1.8,2000,1.4,0.17,0,0
2267,2018-03-05,10,4.4,80,1.8,2000,1.2,0.56,0,0
2268,2018-03-05,11,6.1,66,1.9,2000,0.2,1.42,0,0
2269,2018-03-05,12,7.6,58,2.4,2000,-0.1,1.85,0,0
2270,2018-03-05,13,8.3,51,2,2000,-1.2,1.42,0,0
2271,2018-03-05,14,10,44,1.9,2000,-1.7,2.46,0,0
2272,2018-03-05,15,10.3,43,2.5,2000,-1.7,2.45,0,0
2273,2018-03-05,16,11,39,1.2,2000,-2.4,NA,0,0
2274,2018-03-05,17,10,43,1.4,2000,-2,1.12,0,0
2275,2018-03-05,18,8.1,47,1.7,2000,-2.5,0.34,0,0
2276,2018-03-05,19,5.8,53,1.7,2000,-3,0.02,0,0
2277,2018-03-05,20,4.3,57,1.3,2000,-3.4,0,0,0
2278,2018-03-05,21,3.1,59,1.5,2000,-4.1,0,0,0
2279,2018-03-05,22,2.3,63,1,2000,-4,0,0,0
2280,2018-03-05,23,1.9,60,1.3,2000,-5,0,0,0
2281,2018-03-06,0,NA,69,0.8,2000,-3.7,0,0,0
2282,2018-03-06,1,0.8,67,0.8,2000,-4.6,0,0,0
2283,2018-03-06,2,0.3,71,0.9,1999,-4.3,0,0,0
2284,2018-03-06,3,0.1,71,0.4,2000,-4.5,0,0,0
2285,2018-03-06,4,-0.5,75,0.6,1967,-4.3,0,NA,0
2286,2018-03-06,5,-0.9,78,0.6,1687,-4.2,0,0,0
2287,2018-03-06,6,-1,77,0.4,1578,-4.5,0,0,0
2288,2018-03-06,7,-1,78,0.6,1484,-4.3,0,0,0
2289,2018-03-06,8,-0.7,76,1,1461,-4.4,0.2,0,0
2290,2018-03-06,9,1.2,62,0.8,1338,-5.2,NA,0,0
2291,2018-03-06,10,3.7,51,1.3,1596,-5.5,1.56,0,0
2292,2018-03-06,11,6.3,41,1.3,1519,-6,2.12,0,0
2293,2018-03-06,12,8.5,34,1.9,1876,-6.4,2.55,0,0
2294,2018-03-06,13,9.3,27,2.2,1816,-8.7,2.65,0,0
2295,2018-03-06,14,9.2,27,2.9,1880,-8.8,2.32,0,0
2296,2018-03-06,15,10.1,24,1.8,1839,-9.6,2.12,0,0
2297,2018-03-06,16,10.6,26,1.9,1955,-8.1,1.75,0,0
